"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z300","2020-02-25 04:00:00","182.000","136.000","0.700","17.600","0.990","1000.400","","0.000","-99.000","-99.000","-99.000","17.800","","17.300",""
"C0G730","2020-02-25 04:00:00","27.000","0.000","0.000","16.900","0.980","1015.400","","0.000","-99.000","-99.000","-99.000","17.200","","16.400",""
"C0V730","2020-02-25 04:00:00","33.000","57.000","0.600","20.100","0.990","1014.500","","0.000","-99.000","-99.000","-99.000","21.400","","20.000",""
"C0SA00","2020-02-25 04:00:00","466.000","302.000","0.600","16.600","0.910","966.000","","0.000","-99.000","-99.000","-99.000","16.800","","16.000",""
"C0S900","2020-02-25 04:00:00","27.000","83.000","1.800","23.500","0.840","1016.500","","0.000","-99.000","-99.000","-99.000","23.600","","23.200",""
"C0C480","2020-02-25 04:00:00","105.000","0.000","0.000","17.300","0.920","1006.000","","0.000","-99.000","-99.000","-99.000","18.700","","17.300",""
"C0V720","2020-02-25 04:00:00","15.000","57.000","1.400","20.400","0.890","1016.000","","0.000","-99.000","-99.000","-99.000","21.900","","20.400",""
"C0UA60","2020-02-25 04:00:00","566.000","275.000","1.100","15.900","0.960","954.600","","0.000","-99.000","-99.000","-99.000","17.100","","15.800",""
"C0A980","2020-02-25 04:00:00","11.000","0.000","0.000","17.100","0.970","1017.900","","0.000","-99.000","-99.000","-99.000","18.500","","16.900",""
"C0C670","2020-02-25 04:00:00","250.000","177.000","1.200","16.300","0.810","989.700","","0.000","-99.000","-99.000","-99.000","16.800","","16.100",""
"C0K550","2020-02-25 04:00:00","15.000","0.000","0.000","17.700","0.940","1016.400","","0.000","-99.000","-99.000","-99.000","18.000","","17.200",""
"C0R350","2020-02-25 04:00:00","35.000","57.000","4.100","22.700","0.810","1013.900","","0.000","-99.000","-99.000","-99.000","23.300","","22.500",""
"C0T9F0","2020-02-25 04:00:00","251.000","307.000","0.400","17.600","0.910","990.900","","0.000","-99.000","-99.000","-99.000","18.200","","17.300",""
"C0D390","2020-02-25 04:00:00","146.000","0.000","0.000","14.400","0.950","1000.100","","0.000","-99.000","-99.000","-99.000","17.600","","14.400",""
"C0E430","2020-02-25 04:00:00","258.000","179.000","2.200","14.900","0.880","992.300","","0.000","-99.000","-99.000","-99.000","15.200","","14.700",""
"C0O990","2020-02-25 04:00:00","18.000","0.000","0.200","17.200","0.990","1015.300","","0.000","-99.000","-99.000","-99.000","18.200","","17.200",""
"CM0010","2020-02-25 04:00:00","68.000","150.000","0.300","17.100","0.870","1011.000","","0.000","-99.000","-99.000","-99.000","18.800","","16.900",""
"C0K500","2020-02-25 04:00:00","12.000","0.000","0.000","17.800","0.990","1015.500","","0.000","-99.000","-99.000","-99.000","17.800","","17.300",""
"C0X260","2020-02-25 04:00:00","39.000","359.000","0.700","17.700","0.970","1013.800","","0.000","-99.000","-99.000","-99.000","18.800","","17.700",""
"C0ACA0","2020-02-25 04:00:00","25.000","0.000","0.000","18.100","0.950","1014.400","","0.000","-99.000","-99.000","-99.000","19.500","","18.000",""
"C0X180","2020-02-25 04:00:00","62.000","0.000","0.000","17.600","0.990","1010.000","","0.000","-99.000","-99.000","-99.000","18.400","","17.300",""
"C0F930","2020-02-25 04:00:00","100.000","97.000","0.800","19.300","0.870","1005.900","","0.000","-99.000","-99.000","-99.000","19.300","","18.100",""
"C0I010","2020-02-25 04:00:00","1562.000","103.000","1.100","12.500","0.620","852.900","","0.000","-99.000","-99.000","-99.000","13.600","","12.400",""
"C0R190","2020-02-25 04:00:00","32.000","0.000","0.000","18.600","0.990","1013.300","","0.000","-99.000","-99.000","-99.000","19.400","","18.600",""
"C0E420","2020-02-25 04:00:00","19.000","1.000","0.600","16.100","0.910","1014.300","","0.000","-99.000","-99.000","-99.000","17.700","","16.000",""
"C0W160","2020-02-25 04:00:00","49.000","64.000","3.300","14.500","0.940","1009.800","","0.000","-99.000","-99.000","-99.000","15.500","","14.500",""
"C0I460","2020-02-25 04:00:00","110.000","222.000","1.900","17.300","0.990","1005.800","","0.000","-99.000","-99.000","-99.000","19.200","","17.300",""
"C0A9F0","2020-02-25 04:00:00","35.000","88.000","1.200","18.400","0.900","1014.800","","0.000","-99.000","-99.000","-99.000","20.700","","18.400",""
"C0F9A0","2020-02-25 04:00:00","425.000","134.000","1.100","18.300","0.820","969.300","","0.000","-99.000","-99.000","-99.000","19.100","","17.500",""
"C0O950","2020-02-25 04:00:00","4.000","0.000","0.000","17.600","0.990","1016.400","","0.000","-99.000","-99.000","-99.000","18.500","","17.600",""
"C0M760","2020-02-25 04:00:00","40.000","0.000","0.000","17.700","0.920","1013.500","","0.000","-99.000","-99.000","-99.000","18.700","","17.700",""
"C0AH70","2020-02-25 04:00:00","34.000","351.000","0.300","19.200","0.770","1014.800","","0.000","-99.000","-99.000","-99.000","20.700","","19.200",""
"C0V250","2020-02-25 04:00:00","298.000","67.000","0.700","16.700","0.940","983.100","","0.000","-99.000","-99.000","-99.000","18.700","","16.300",""
"C0U980","2020-02-25 04:00:00","573.000","100.000","1.000","15.800","0.980","955.000","","0.000","-99.000","-99.000","-99.000","16.800","","15.000",""
"C0S740","2020-02-25 04:00:00","289.000","28.000","0.600","17.500","0.990","988.000","","0.000","-99.000","-99.000","-99.000","17.500","","17.100",""
"C0A940","2020-02-25 04:00:00","49.000","0.000","0.000","15.400","0.990","1013.200","","0.000","-99.000","-99.000","-99.000","16.700","","15.400",""
"C0A920","2020-02-25 04:00:00","196.000","66.000","2.000","17.300","0.810","994.700","","0.000","-99.000","-99.000","-99.000","18.300","","16.000",""
"C0T870","2020-02-25 04:00:00","135.000","0.000","0.000","14.600","0.990","1004.100","","0.000","-99.000","-99.000","-99.000","18.200","","14.600",""
"C0O930","2020-02-25 04:00:00","69.000","0.000","0.000","15.900","1.000","1010.900","","0.000","-99.000","-99.000","-99.000","17.600","","15.800",""
"C0AI40","2020-02-25 04:00:00","37.000","0.000","0.000","18.800","0.830","1014.400","","0.000","-99.000","-99.000","-99.000","19.900","","18.600",""
"C0C460","2020-02-25 04:00:00","482.000","0.000","0.000","17.800","0.660","964.300","","0.000","-99.000","-99.000","-99.000","18.500","","17.700",""
"C0E520","2020-02-25 04:00:00","320.000","0.000","0.000","12.800","1.000","982.900","","0.000","-99.000","-99.000","-99.000","14.400","","12.800",""
"C0T9D0","2020-02-25 04:00:00","7.000","298.000","0.300","19.700","0.890","1019.100","","0.000","-99.000","-99.000","-99.000","21.600","","19.100",""
"C0I390","2020-02-25 04:00:00","1184.000","88.000","1.100","14.000","0.670","890.800","","0.000","-99.000","-99.000","-99.000","15.100","","13.700",""
"C0B020","2020-02-25 04:00:00","86.000","115.000","1.300","17.500","0.950","1006.900","","0.000","-99.000","-99.000","-99.000","20.200","","17.500",""
"CM0170","2020-02-25 04:00:00","106.000","96.000","3.200","17.200","0.990","1006.900","","0.000","-99.000","-99.000","-99.000","18.700","","16.900",""
"C0F860","2020-02-25 04:00:00","2215.000","190.000","0.700","7.700","0.890","784.800","","0.000","-99.000","-99.000","-99.000","9.200","","7.700",""
"C0U890","2020-02-25 04:00:00","116.000","270.000","1.500","17.400","0.990","1006.800","","0.000","-99.000","-99.000","-99.000","19.200","","17.400",""
"C0G800","2020-02-25 04:00:00","15.000","0.000","0.000","17.200","0.990","1016.000","","0.000","-99.000","-99.000","-99.000","17.700","","17.200",""
"C0F850","2020-02-25 04:00:00","379.000","126.000","0.700","15.000","0.940","974.800","","0.000","-99.000","-99.000","-99.000","16.600","","15.000",""
"C0AH50","2020-02-25 04:00:00","275.000","0.000","0.100","18.000","0.890","986.300","","0.000","-99.000","-99.000","-99.000","18.100","","17.300",""
"C0Z160","2020-02-25 04:00:00","124.000","0.000","0.000","17.000","0.970","1006.600","","0.000","-99.000","-99.000","-99.000","18.800","","17.000",""
"C0R540","2020-02-25 04:00:00","17.000","359.000","2.300","20.000","0.930","1015.300","","0.000","-99.000","-99.000","-99.000","20.800","","19.900",""
"C0K480","2020-02-25 04:00:00","56.000","91.000","1.500","18.700","0.990","1011.100","","0.000","-99.000","-99.000","-99.000","18.700","","17.500",""
"C0H890","2020-02-25 04:00:00","440.000","0.000","0.000","15.400","0.950","968.100","","0.000","-99.000","-99.000","-99.000","17.600","","15.400",""
"C0S770","2020-02-25 04:00:00","375.000","279.000","0.400","16.900","0.900","976.300","","0.000","-99.000","-99.000","-99.000","17.900","","16.400",""
"C0X230","2020-02-25 04:00:00","29.000","24.000","0.900","16.800","0.960","1015.800","","0.000","-99.000","-99.000","-99.000","18.000","","16.800",""
"C0B010","2020-02-25 04:00:00","38.000","0.000","0.000","16.800","0.980","1011.900","","0.000","-99.000","-99.000","-99.000","18.400","","16.800",""
"C0R490","2020-02-25 04:00:00","49.000","28.000","1.900","19.000","0.960","1011.300","","0.000","-99.000","-99.000","-99.000","20.700","","19.000",""
"C0V440","2020-02-25 04:00:00","27.000","0.000","0.000","18.500","0.880","1014.000","","0.000","-99.000","-99.000","-99.000","19.600","","18.500",""
"C0SA40","2020-02-25 04:00:00","200.000","0.000","0.100","16.600","0.960","997.400","","0.000","-99.000","-99.000","-99.000","17.400","","16.600",""
"C0Z280","2020-02-25 04:00:00","224.000","157.000","0.400","17.400","0.990","995.700","","0.000","-99.000","-99.000","-99.000","18.000","","17.400",""
"C0Z070","2020-02-25 04:00:00","247.000","0.000","0.000","17.500","0.990","991.300","","0.000","-99.000","-99.000","-99.000","18.000","","17.400",""
"CM0180","2020-02-25 04:00:00","313.000","0.000","0.000","16.700","0.850","982.700","","0.000","-99.000","-99.000","-99.000","18.400","","16.700",""
"C0T9N0","2020-02-25 04:00:00","261.000","57.000","0.600","17.300","0.990","990.600","","0.000","-99.000","-99.000","-99.000","17.300","","17.100",""
"C0K470","2020-02-25 04:00:00","97.000","0.000","0.000","17.400","0.990","1006.500","","0.000","-99.000","-99.000","-99.000","18.200","","16.800",""
"C0R720","2020-02-25 04:00:00","214.000","351.000","4.300","20.800","0.780","994.100","","0.000","-99.000","-99.000","-99.000","20.900","","20.400",""
"C0V650","2020-02-25 04:00:00","28.000","86.000","1.500","18.500","0.950","1016.200","","0.000","-99.000","-99.000","-99.000","20.100","","18.500",""
"C0H9C0","2020-02-25 04:00:00","3402.000","323.000","0.600","4.300","0.030","678.400","","0.000","-99.000","-99.000","-99.000","5.900","","3.000",""
"C0U780","2020-02-25 04:00:00","15.000","234.000","1.800","18.400","0.990","1017.800","","0.000","-99.000","-99.000","-99.000","19.800","","18.400",""
"C0U760","2020-02-25 04:00:00","22.000","0.000","0.000","17.200","0.990","1018.200","","0.000","-99.000","-99.000","-99.000","19.500","","17.200",""
"C0X290","2020-02-25 04:00:00","10.000","49.000","1.500","19.200","0.940","1016.600","","0.000","-99.000","-99.000","-99.000","19.400","","19.100",""
"C0E830","2020-02-25 04:00:00","37.000","78.000","1.000","16.400","0.900","1013.600","","0.000","-99.000","-99.000","-99.000","18.100","","16.400",""
"C0K330","2020-02-25 04:00:00","38.000","57.000","0.500","18.000","0.990","1013.100","","0.000","-99.000","-99.000","-99.000","18.000","","17.400",""
"C0M660","2020-02-25 04:00:00","40.000","276.000","0.300","17.700","0.950","1013.900","","0.000","-99.000","-99.000","-99.000","18.200","","17.500",""
"C0D580","2020-02-25 04:00:00","120.000","0.000","0.000","13.900","0.980","1004.400","","0.000","-99.000","-99.000","-99.000","17.100","","13.900",""
"C0R640","2020-02-25 04:00:00","21.000","43.000","2.000","20.300","0.960","1015.900","","0.000","-99.000","-99.000","-99.000","21.700","","20.300",""
"C0E810","2020-02-25 04:00:00","53.000","0.000","0.200","15.100","0.990","1012.400","","0.000","-99.000","-99.000","-99.000","17.200","","15.100",""
"C0G830","2020-02-25 04:00:00","27.000","107.000","0.500","17.700","1.000","1013.100","","0.000","-99.000","-99.000","-99.000","17.800","","17.500",""
"C0A550","2020-02-25 04:00:00","422.000","0.000","0.000","14.800","1.000","970.900","","0.000","-99.000","-99.000","-99.000","17.000","","14.500",""
"C0G750","2020-02-25 04:00:00","31.000","0.000","0.000","17.600","0.930","1015.100","","0.000","-99.000","-99.000","-99.000","17.700","","17.200",""
"C0Z270","2020-02-25 04:00:00","343.000","241.000","2.000","16.700","0.990","980.700","","0.000","-99.000","-99.000","-99.000","17.200","","16.400",""
"C0UA30","2020-02-25 04:00:00","1397.000","212.000","0.500","13.200","0.910","865.400","","0.000","-99.000","-99.000","-99.000","13.500","","12.300",""
"C0I080","2020-02-25 04:00:00","536.000","0.000","0.000","13.900","0.870","960.800","","0.000","-99.000","-99.000","-99.000","15.900","","13.900",""
"C0UA00","2020-02-25 04:00:00","392.000","169.000","0.900","14.900","0.950","975.400","","0.000","-99.000","-99.000","-99.000","16.600","","14.900",""
"C0AD40","2020-02-25 04:00:00","32.000","0.000","0.000","16.700","0.970","1014.700","","0.000","-99.000","-99.000","-99.000","19.000","","16.500",""
"C0G900","2020-02-25 04:00:00","20.000","171.000","1.100","18.900","0.950","1014.500","","0.000","-99.000","-99.000","-99.000","18.900","","18.400",""
"C0S660","2020-02-25 04:00:00","794.000","228.000","1.000","13.300","0.880","932.800","","0.000","-99.000","-99.000","-99.000","15.300","","13.000",""
"C0M640","2020-02-25 04:00:00","155.000","0.000","0.000","19.400","0.840","999.700","","0.000","-99.000","-99.000","-99.000","19.700","","18.400",""
"C0R660","2020-02-25 04:00:00","20.000","45.000","1.200","20.100","0.870","1016.000","","0.000","-99.000","-99.000","-99.000","20.800","","19.600",""
"C0UA10","2020-02-25 04:00:00","1711.000","308.000","1.400","7.700","1.000","836.300","","0.000","-99.000","-99.000","-99.000","10.400","","7.700",""
"C0V770","2020-02-25 04:00:00","26.000","5.000","0.300","18.900","0.860","1014.400","","0.000","-99.000","-99.000","-99.000","20.700","","18.800",""
"C0E730","2020-02-25 04:00:00","26.000","0.000","0.000","16.500","0.870","1014.000","","0.000","-99.000","-99.000","-99.000","18.000","","16.400",""
"C0V810","2020-02-25 04:00:00","32.000","0.000","0.000","20.300","1.000","1012.800","","0.000","-99.000","-99.000","-99.000","20.600","","20.000",""
"C0A9C0","2020-02-25 04:00:00","35.000","104.000","0.600","17.400","0.900","1014.800","","0.000","-99.000","-99.000","-99.000","19.500","","17.400",""
"C0X310","2020-02-25 04:00:00","9.000","37.000","1.900","18.800","0.920","1017.400","","0.000","-99.000","-99.000","-99.000","19.300","","18.800",""
"C0K280","2020-02-25 04:00:00","23.000","45.000","0.600","16.800","0.990","1017.500","","0.000","-99.000","-99.000","-99.000","17.300","","16.300",""
"C0M650","2020-02-25 04:00:00","20.000","19.000","1.000","17.700","0.950","1015.900","","0.000","-99.000","-99.000","-99.000","18.100","","17.500",""
"C0S910","2020-02-25 04:00:00","212.000","117.000","0.900","21.900","0.990","995.400","","0.000","-99.000","-99.000","-99.000","21.900","","21.600",""
"C0D570","2020-02-25 04:00:00","15.000","0.000","0.000","15.100","1.000","1016.900","","0.000","-99.000","-99.000","-99.000","18.100","","15.100",""
"C0M710","2020-02-25 04:00:00","15.000","0.000","0.000","18.200","0.920","1016.300","","0.000","-99.000","-99.000","-99.000","18.400","","17.900",""
"C0V490","2020-02-25 04:00:00","20.000","345.000","1.500","21.000","0.990","1015.500","","0.000","-99.000","-99.000","-99.000","21.500","","21.000",""
"C0E870","2020-02-25 04:00:00","34.000","134.000","1.300","16.100","0.990","1016.100","","0.000","-99.000","-99.000","-99.000","17.900","","16.100",""
"C0M800","2020-02-25 04:00:00","440.000","0.000","0.000","15.700","0.890","968.500","","0.000","-99.000","-99.000","-99.000","17.100","","15.600",""
"C0A570","2020-02-25 04:00:00","360.000","98.000","0.700","14.200","0.990","978.100","","0.000","-99.000","-99.000","-99.000","15.500","","14.200",""
"C0S790","2020-02-25 04:00:00","236.000","274.000","0.600","19.700","0.700","993.700","","0.000","-99.000","-99.000","-99.000","19.700","","18.600",""
"C0D590","2020-02-25 04:00:00","143.000","0.000","0.000","16.300","0.980","1003.000","","0.000","-99.000","-99.000","-99.000","17.700","","16.100",""
"C0U990","2020-02-25 04:00:00","31.000","249.000","1.000","17.600","0.940","1016.300","","0.000","-99.000","-99.000","-99.000","19.400","","17.600",""
"C0A970","2020-02-25 04:00:00","96.000","229.000","3.500","19.800","0.990","1008.400","","0.000","-99.000","-99.000","-99.000","20.200","","19.400",""
"CM0110","2020-02-25 04:00:00","7.000","0.000","0.200","18.100","0.850","1017.500","","-99.000","-99.000","-99.000","-99.000","18.200","","17.700",""
"C0S940","2020-02-25 04:00:00","150.000","340.000","0.800","21.100","0.750","1001.900","","0.000","-99.000","-99.000","-99.000","21.100","","20.500",""
"C0X250","2020-02-25 04:00:00","33.000","37.000","0.900","18.200","0.970","1014.000","","0.000","-99.000","-99.000","-99.000","19.300","","18.200",""
"C0K520","2020-02-25 04:00:00","10.000","57.000","0.700","17.900","0.930","1015.800","","0.000","-99.000","-99.000","-99.000","18.100","","17.700",""
"C0Z200","2020-02-25 04:00:00","153.000","0.000","0.200","15.600","0.990","1003.200","","0.000","-99.000","-99.000","-99.000","18.600","","15.600",""
"C0V740","2020-02-25 04:00:00","60.000","346.000","1.600","17.900","1.000","1011.900","","0.000","-99.000","-99.000","-99.000","19.400","","17.900",""
